display_name,full_address,space_type,decade,year,lat,lon,amenities
Russ Kays,Manhattan,Restaurant / Cafe,1970s,1975,40.779376,-73.977385,"(R-1965-1989),(BYOB)"
Sahara,"1234 2nd Ave., Uptown",Other,1970s,1978,40.764087,-73.961511,"(G),(S-1965-2002)"
Sammy'S Folly,Greenwich Village,Restaurant / Cafe,1970s,1973,40.736689,-73.993153,(R-1965-1989)
Sanctuary,"407 W. 43rd St., Manhattan",Other,1970s,1972,40.7595787,-73.992514,"(YC),(HIP),(D),(*)"
Sanctuary,"407 W. 43rd St., Manhattan",Other,1970s,1973,40.7595787,-73.992514,"(HIP),(YC)"
Sandpiper,"86 Mills Ave., South Beach",Other,1970s,1977,40.5950954,-74.067759,"(D),(WE),(*)"
Sandpiper,"86 Mills Ave., Staten Island",Other,1970s,1978,40.5950954,-74.067759,"(D),(WE)"
Sarhara,"1234 2nd Ave., Uptown",Other,1970s,1979,40.764087,-73.961511,"(OC),(G),(E),(D),(*)"
Sauna Baths,"300 W. 58th St., Manhattan",Other,1970s,1973,40.7675174,-73.982837,
Sauna Baths,"300 W. 58th St., Midtown",Other,1970s,1979,40.7675174,-73.982837,
Sauna Baths,"300 W. 58th St., Manhattan",Other,1970s,1975,40.7675174,-73.982837,
Sauna Baths,"300 W. 58th St., Manhattan",Other,1970s,1972,40.7675174,-73.982837,"(YC),(*)"
Sauna Baths,"300 W 58th St., Manhattan",Other,1970s,1974,40.7675174,-73.982837,
Sauna Baths,"300 W. 58th St., Midtown",Other,1970s,1976,40.7675174,-73.982837,
Sauna Baths,"300 W. 58th Street, Midtown",Other,1970s,1977,40.7675174,-73.982837,
Scene One,"432 Hudson, Greenwich Village",Other,1970s,1978,40.7306907,-74.006544,
Scotland Yard,"146 W. 4th St., Greenwich Village",Other,1970s,1972,40.7312766,-74.000598,"(YC),(D),(P-1965-1989)"
Sea Colony,Greenwich Village,Other,1970s,1972,40.738756,-74.003446,(G)
Sea Shell,"394 West St., Greenwich Village",Other,1970s,1974,40.7331559,-74.010158,
Sebastian,"1068 1st Ave., Manhattan",Restaurant / Cafe,1970s,1973,40.7590611,-73.962153,(R-1965-1989)
Sebastian,"1068 1st Ave., Manhattan",Restaurant / Cafe,1970s,1974,40.7590611,-73.962153,(R-1965-1989)
Sebastian'S,"1068 1st Ave., Midtown",Restaurant / Cafe,1970s,1976,40.7590611,-73.962153,(R-1965-1989)
Sebastians,"1068 1st Ave., Manhattan",Restaurant / Cafe,1970s,1975,40.7590611,-73.962153,(R-1965-1989)
Seesaw,"185 W. 10th St., Greenwich Village",Other,1970s,1976,40.734474,-74.002861,(D)
Seesaw,"185 W. 10th Street, Greenwich Village",Other,1970s,1977,40.734474,-74.002861,(D)
Seesaw Cabaret,Uptown,Other,1970s,1977,40.776275,-73.957936,(E)
Serendipity 3,"225 E. 60th St., Manhattan",Other,1970s,1972,40.7618538,-73.964904,"(M-1965-1989),(HIP)"
Serendipity 3,"225 E. 60th St., Manhattan",Other,1970s,1973,40.7618538,-73.964904,"(M-1965-1989),(HIP),(YC)"
Serendipity 3,"225 E. 60th St., Manhattan",Other,1970s,1974,40.7618538,-73.964904,"(HIP),(M-1965-1989),(YC),(D),(C-1965-1989)"
Seven,"7 9th Ave., Greenwich Village",Other,1970s,1975,40.739633,-74.006657,
Shadows,"255 W. 43rd St., Manhattan",Other,1970s,1975,40.7578459,-73.988584,
Shaft,"181 2nd Ave., Greenwich Village",Other,1970s,1973,40.7309621,-73.986206,"(HIP),(YC),(*)"
Sheridan Square,Greenwich Village,Other,1970s,1975,40.7332,-74.002285,Cruisy Area
Sheridan Square,Greenwich Village,Other,1970s,1973,40.7332,-74.002285,Cruisy Area
Sheridan Square,Greenwich Village,Other,1970s,1972,40.7332,-74.002285,Cruisy Area
Sheridan Square,Greenwich Village,Other,1970s,1977,40.7332,-74.002285,Cruisy Area
Sheridan Square,Greenwich Village,Other,1970s,1978,40.7332,-74.002285,Cruisy Area
Sheridan Square,Greenwich Village,Other,1970s,1976,40.7332,-74.002285,Cruisy Area
Sheridan Square,Greenwich Village,Other,1970s,1974,40.7332,-74.002285,Cruisy Area
Sheridan Square,Greenwich Village,Other,1970s,1979,40.7332,-74.002285,Cruisy Area
Shipmates,"46-19 30th Ave., Astoria",Other,1970s,1979,40.761501,-73.90935,
Side Show,"371 W. 46th St., Midtown",Other,1970s,1979,40.7609624,-73.990269,(*)
Side Show,"371 W. 46th St., Midtown",Other,1970s,1978,40.7609624,-73.990269,(*)
Silver Dollar,"163 Christopher St., Greenwich Village",Restaurant / Cafe,1970s,1972,40.7328465,-74.008574,"(M-1965-1989),(R-1965-1989)"
Silver Dollar,"163 Christopher St., Greenwich Village",Restaurant / Cafe,1970s,1974,40.7328465,-74.008574,"(M-1965-1989),(R-1965-1989),(C-1965-1989)"
Silver Dollar,"163 Chirstopher St., Greenwich Village",Restaurant / Cafe,1970s,1975,40.7328465,-74.008574,"(M-1965-1989),(HIP),(R-1965-1989),(C-1965-1989),(AH)"
Silver Dollar,"163 Christopher St., Greenwich Village",Restaurant / Cafe,1970s,1973,40.7328465,-74.008574,"(M-1965-1989),(R-1965-1989)"
Singles,"951 1st Ave., Midtown",Restaurant / Cafe,1970s,1979,40.7554583,-73.965261,"(R-1965-1989),(*)"
Singles,"951 1st Ave., Manhattan",Restaurant / Cafe,1970s,1975,40.7554583,-73.965261,"(R-1965-1989),(G),(*)"
Singles,"951 1st Ave., Midtown",Restaurant / Cafe,1970s,1976,40.7554583,-73.965261,(R-1965-1989)
Singles,"951 1st Ave., Midtown",Restaurant / Cafe,1970s,1978,40.7554583,-73.965261,(R-1965-1989)
Singles,"951 1st Ave., Manhattan",Restaurant / Cafe,1970s,1974,40.7554583,-73.965261,"(R-1965-1989),(G)"
Singles,"951 1st Avenue, Midtown",Restaurant / Cafe,1970s,1977,40.7554583,-73.965261,(R-1965-1989)
Siro'S,"58 E. 53rd St., Manhattan",Restaurant / Cafe,1970s,1974,40.7590584,-73.973337,(R-1965-1989)
Sixity-O-Five Club,"Metropolitan & Elliott, Ridgewood",Other,1970s,1973,40.712854,-73.904878,
Sloan House 'Y',"356 W. 34th St., Manhattan",Hotel / Accommodation,1970s,1972,40.7530581,-73.995496,"(M-1965-1989),(H-1965-1989)"
Sloan House Ymca,"356 W. 34th St., Manhattan",Hotel / Accommodation,1970s,1973,40.7530581,-73.995496,"(H-1965-1989),(M-1965-1989)"
Sneaker'S,"392 West St., Greenwich Village",Other,1970s,1978,40.7329072,-74.010073,
Sneakers,"392 West St., Greenwich Village",Other,1970s,1979,40.7329072,-74.010073,
Soerabaja,"140 E. 74th St., Uptown",Other,1970s,1978,40.773089,-73.964086,(S-1965-2002)
Soho Strawberry,Greenwich Village,Other,1970s,1974,40.726542,-73.995855,(G)
Sombrero,"253-32 Northern Blvd., Little Neck",Other,1970s,1975,40.771339,-73.734554,(G)
Sombrero,"253-32 Northern Blvd., Little Neck",Other,1970s,1974,40.771339,-73.734554,
Something Special,"265 W. 46th St., Manhattan",Other,1970s,1975,40.7598467,-73.987562,(RT)
Spark'S Steak House,"123 E. 18th St., Greenwich Village",Restaurant / Cafe,1970s,1973,40.7367966,-73.987285,(R-1965-1989)
Speakeasy,"2160 Broadway, Uptown",Other,1970s,1977,40.7817237,-73.980658,"(*),(B-1970-1989),(E)"
Spike Bar,"120 11th Ave., Greenwich Village",Other,1970s,1976,40.7469281,-74.007586,"(SM),(W-1972-1989),(*)"
Spike Bar,"120 11th Ave., Greenwich Village",Other,1970s,1974,40.7469281,-74.007586,"(SM),(W-1972-1989),(*)"
Spike Bar,"120 11th Ave., Greenwich Village",Other,1970s,1975,40.7469281,-74.007586,"(SM),(W-1972-1989),(*)"
Spike Bar,"120 11th Ave., Greenwich Village",Other,1970s,1973,40.7469281,-74.007586,"(W-1972-1989),(SM),(*)"
Spike Bar,"120 11th Ave., Greenwich Village",Other,1970s,1979,40.7469281,-74.007586,"(W-1972-1989),(SM),(PT),(WE),(*)"
Spike Bar,"120 11th Avenue, Greenwich Village",Other,1970s,1977,40.7469281,-74.007586,"(SM),(W-1972-1989),(PT),(*)"
Spike Bar,"120 11th Ave., Greenwich Village",Other,1970s,1978,40.7469281,-74.007586,"(SM),(W-1972-1989),(PT),(*)"
Spoofie'S,"232 Park Ave. So., Greenwich Village",Restaurant / Cafe,1970s,1973,40.7377528,-73.988215,(R-1965-1989)
Spurs,"106 W. 43rd St., Midtown",Restaurant / Cafe,1970s,1978,40.7556674,-73.984278,"(R-1965-1989),(RT),(WE),(*)"
Square Lemon,"135-01 Northern Blvd., Queens",Other,1970s,1975,40.7631813,-73.833154,"(D),(*)"
Square Lemon,"135-01 Northern Blvd., Flushing",Other,1970s,1977,40.7631813,-73.833154,"(D),(*)"
Squire Nook,"18 E. 13th St., Greenwich Village",Restaurant / Cafe,1970s,1973,40.7347715,-73.993253,(R-1965-1989)
Squire'S Nook,"18 E. 13th St., Greenwich Village",Restaurant / Cafe,1970s,1974,40.7347715,-73.993253,"(M-1965-1989),(HIP),(R-1965-1989)"
St. Mark'S Baths,"6 St. Mark's Place, Greenwich Village",Other,1970s,1977,40.72909,-73.989568,"(OC),(B-1970-1989),(*)"
St. Mark'S Baths,"6 St. Mark's Pl., Greenwich Village",Other,1970s,1973,40.72909,-73.989568,
St. Mark'S Baths,"6 St. Marks Pl., Greenwich Village",Other,1970s,1974,40.72909,-73.989568,
St. Mark'S Baths,"6 St. Marks Pl., Greenwich Village",Other,1970s,1972,40.72909,-73.989568,
St. Mark'S Baths,"6 St. Marks Pl., Greenwich Village",Other,1970s,1976,40.72909,-73.989568,(OC)
St. Marks Baths,"6 St. Marks Pl., Greenwich Village",Other,1970s,1975,40.72909,-73.989568,
St. Marks Baths,"6 St. Mark's Pl., Greenwich Village",Other,1970s,1978,40.72909,-73.989568,"(OC),(B-1970-1989),(*)"
St. Marks Baths,Greenwich Village,Other,1970s,1979,40.72909,-73.989568,
St. Moritz Baths,"1944 Madison Ave., Uptown",Other,1970s,1977,40.8055437,-73.940973,(B-1970-1989)
Stage Forty-Five,"305 E. 45th St., Manhattan",Other,1970s,1972,40.7517822,-73.969941,"(B-1970-1989),(D),(*)"
Starship Discovery I,"350 W. 42nd St., Midtown",Other,1970s,1979,40.7578531,-73.99233,"(RT),(D),(E)"
Steve'S Playpen,"308 W. 40th Street, Midtown",Other,1970s,1977,40.7560509,-73.991666,(S-1965-2002)
Strap,Greenwich Village,Other,1970s,1977,40.744654,-74.006393,"(SM),(*)"
Strap,Greenwich Village,Other,1970s,1978,40.744654,-74.006393,(SM)
Strap,"130 10th Ave., Greenwich Village",Other,1970s,1979,40.7446548,-74.006119,"(W-1972-1989),(SM),(*)"
Strap,Greenwich Village,Other,1970s,1976,40.744654,-74.006393,(SM)
Striped Shirt,"1393 2nd Ave., Manhattan",Restaurant / Cafe,1970s,1972,40.7693069,-73.958338,(R-1965-1989)
Stud International,Greenwich Village,Other,1970s,1973,40.735027,-74.006984,(*)
Stud International,Greenwich Village,Other,1970s,1972,40.735027,-74.006984,(*)
Studio 54,"254 W. 54th St., Midtown",Other,1970s,1979,40.7643543,-73.983784,"(*),(P-1965-1989),(M-1965-1989),(D)"
Studio Book Shop,Greenwich Village,Other,1970s,1972,40.733147,-74.006207,
Studio Book Shop,"500 Hudson, Greenwich Village",Other,1970s,1973,40.73299,-74.006136,
Studio Book Shop,"500 Hudson, Greenwich Village",Other,1970s,1974,40.73299,-74.006136,
Studio Book Store,"166 W. 72nd St., Manhattan",Other,1970s,1973,40.7781931,-73.981219,
Studio Book Store,"178 Christopher St., Greenwich Village",Other,1970s,1979,40.732275,-74.009702,(*)
Studio Book Store,"178 Christopher Street, Greenwich Village",Other,1970s,1977,40.732275,-74.009702,(*)
Studio Book Store,"500 Hudson, Greenwich Village",Other,1970s,1976,40.73299,-74.006136,
Studio Book Store,"166 W. 72nd St., Manhattan",Other,1970s,1974,40.7781931,-73.981219,
Studio Book Store,"178 Christopher St., Greenwich Village",Other,1970s,1978,40.732275,-74.009702,(*)
Studio Book Store,Manhattan,Other,1970s,1975,40.7830603,-73.971249,
Subway Stations,Midtown,Other,1970s,1979,40.768687,-73.958443,"Cruisy Area,(AYOR)"
Subway Stations,Midtown,Other,1970s,1978,40.768687,-73.958443,"(AYOR),Cruisy Area"
Summer Stock,"232 Park Ave., Greenwich Village",Other,1970s,1975,40.7377528,-73.988215,(S-1965-2002)
Sundowner,"309 E. 60th St., Manhattan",Other,1970s,1974,40.761142,-73.963071,
Table Tops,"2226 3rd Ave., Manhattan",Other,1970s,1972,40.8013697,-73.937787,"(B-1970-1989),(P-1965-1989)"
Taft Hotel Bar,Manhattan,Other,1970s,1973,40.761094,-73.983263,"(M-1965-1989),(PE)"
Taft Hotel Bar,Manhattan,Other,1970s,1972,40.761094,-73.983263,"(M-1965-1989),(PE)"
Taft Hotel Bar,Manhattan,Other,1970s,1974,40.7830603,-73.971249,"(M-1965-1989),(PE)"
Taggarise House,"108 E. 41st St., Manhattan",Other,1970s,1974,40.7510007,-73.977589,"(M-1965-1989),(YC),(*)"
Tambourine Ii,"15 E. 48th Street, Midtown",Other,1970s,1977,40.757039,-73.977,(D)
Tavern On The Turn,"172-22 Hillside Ave., Jamaica",Other,1970s,1978,40.7117738,-73.789395,
Tavern On The Turn,"172-22 Hillside Ave., Jamaica",Other,1970s,1979,40.7117738,-73.789395,
Tenth Of Always,"82 W. 3rd St., Greenwich Village",Other,1970s,1972,40.7297021,-73.998957,"(YC),(HIP),(D),(*)"
The Baths,"226 W. 42nd St., Manhattan",Other,1970s,1975,40.75638,-73.988174,
The Beat Goes East,"601 Morris Peak Ave, Bronx",Other,1970s,1974,40.8184183,-73.922469,(D)
The Switch,"92-03 Astoria Blvd., Jackson Heights",Other,1970s,1978,40.7635308,-73.877121,
The Urge,"869 Maclean, Yonkers",Other,1970s,1973,40.9050612,-73.86992,
Third Ave,Manhattan,Other,1970s,1974,40.762177,-73.966123,Cruisy Area
Third Ave.,Uptown,Other,1970s,1979,40.762177,-73.966123,Cruisy Area
Third Ave.,Uptown,Other,1970s,1977,40.762177,-73.966123,Cruisy Area
Third Ave.,Manhattan,Other,1970s,1972,40.762177,-73.966123,Cruisy Area
Third Ave.,Uptown,Other,1970s,1978,40.762177,-73.966123,Cruisy Area
Third Ave.,Manhattan,Other,1970s,1975,40.762177,-73.966123,Cruisy Area
Thomas Moore'S,"119-32 Metropolitan Ave., Kew Gardens",Other,1970s,1977,40.70562,-73.830881,
Three,"314 E. 72nd St., Manhattan",Restaurant / Cafe,1970s,1974,40.7683458,-73.957844,"(R-1965-1989),(G),(*)"
Three,"314 E. 72nd St., Manhattan",Restaurant / Cafe,1970s,1973,40.7683458,-73.957844,"(R-1965-1989),(G),(*)"
Three,"314 E. 72nd St., Manhattan",Restaurant / Cafe,1970s,1972,40.7683458,-73.957844,"(G),(R-1965-1989)"
Three Jolly Pigeons,"38th St. & Greenpoint, Sunnyside",Other,1970s,1973,40.73821,-73.928235,
Three Jolly Pigeons,"38th & Greenpoint, Sunnyside",Other,1970s,1974,40.73821,-73.928235,
Thrid Ave.,Manhattan,Other,1970s,1973,40.762177,-73.966123,Cruisy Area
Thrush,"24 E. 22nd St., Greenwich Village",Other,1970s,1972,40.739904,-73.988356,"(YC),(HIP),(D),(P-1965-1989)"
Tijuana Car,"350 W. 46th St., Midtown",Restaurant / Cafe,1970s,1979,40.7603521,-73.989882,"(R-1965-1989),(E)"
Tijuana Cat,"350 W. 46th St., Midtown",Restaurant / Cafe,1970s,1978,40.7603521,-73.989882,"(R-1965-1989),(*)"
Tijuana Cat,"350 W. 46th Street, Midtown",Restaurant / Cafe,1970s,1977,40.7603521,-73.989882,"(R-1965-1989),(*)"
Tijuana Cat,"350 W. 46th St., Manhattan",Restaurant / Cafe,1970s,1975,40.7603521,-73.989882,"(R-1965-1989),(*)"
Tijuana Cat,"350 W. 46th St., Manhattan",Restaurant / Cafe,1970s,1974,40.7603521,-73.989882,"(R-1965-1989),(*)"
Timber,East Village,Other,1970s,1979,40.7264773,-73.981534,(PT)
Time Square,Manhattan,Other,1970s,1974,40.757975,-73.985543,Cruisy Area
Times Sq.,Manhattan,Other,1970s,1972,40.757975,-73.985543,Cruisy Area
Times Square,Manhattan,Other,1970s,1975,40.757975,-73.985543,Cruisy Area
Times Square,Midtown,Other,1970s,1979,40.757975,-73.985543,Cruisy Area
Times Square 'Hustlers',Midtown,Other,1970s,1978,40.757975,-73.985543,Cruisy Area
"Times Square ""Hustlers""",Midtown,Other,1970s,1977,40.757975,-73.985543,Cruisy Area
Times Squares 'Hustlers',Manhattan,Other,1970s,1973,40.757975,-73.985543,Cruisy Area
Timothy,"127 Lexington Ave., Manhattan",Restaurant / Cafe,1970s,1973,40.7428539,-73.981995,"(M-1965-1989),(R-1965-1989)"
Timothy,"127 Lexington Ave., Manhattan",Restaurant / Cafe,1970s,1974,40.7428539,-73.981995,"(M-1965-1989),(R-1965-1989)"
Tiny Alice'S Bar & Restaurant,"1068 1st Avenue, Midtown",Other,1970s,1977,40.7590611,-73.962153,"(G),(*)"
Toilet,"400 W. 14 St., Greenwich Village",Other,1970s,1978,40.7409136,-74.005855,(AH)
Tom Cat Book Store,"38 W. 28th St., Midtown",Other,1970s,1979,40.7454828,-73.989637,(*)
Tom Cat Book Store,"500 Hudson St., Greenwich Village",Other,1970s,1978,40.73299,-74.006136,
Tom Cat Book Store,"38 W. 28th St., Midtown",Other,1970s,1978,40.7454828,-73.989637,
Tom Cat Book Store,"500 Hudson Street, Greenwich Village",Other,1970s,1977,40.73299,-74.006136,
Tom Cat Club,"903 1st Avenue, Midtown",Other,1970s,1977,40.7544042,-73.965999,
Tom Cat Club,"903 1st Ave., Midtown",Other,1970s,1978,40.7544042,-73.965999,
Tomcat Theatre,"424 W. 42nd St., Manhattan",Other,1970s,1973,40.7585328,-73.993884,
Tomcat Theatre,"424 W. 42nd St., Manhattan",Other,1970s,1975,40.7585328,-73.993884,
Tomcat Theatre,"424 W. 42nd St., Manhattan",Other,1970s,1974,40.7585328,-73.993884,
Tool Box,"507 West St., Greenwich Village",Other,1970s,1972,40.7385197,-74.009391,
Top Banana,"858 9th Ave., Manhattan",Other,1970s,1974,40.7669022,-73.986102,
Top Banana,"858 9th Ave., Manhattan",Other,1970s,1975,40.7669022,-73.986102,(D)
Tor,"21 Greenwich Avenue, Greenwich Village",Restaurant / Cafe,1970s,1977,40.734542,-74.000176,"(M-1965-1989),(R-1965-1989)"
Tor,"21 Greenwich, Greenwich Village",Restaurant / Cafe,1970s,1975,40.734542,-74.000176,(R-1965-1989)
Tor,"21 Greenwich Ave., Greenwich Village",Restaurant / Cafe,1970s,1976,40.734542,-74.000176,"(M-1965-1989),(R-1965-1989)"
Tor'S,"21 Greenwich St., Greenwich Village",Restaurant / Cafe,1970s,1973,40.7056213,-74.014353,"(M-1965-1989),(R-1965-1989)"
Tor'S,"21 Greenwich St., Greenwich Village",Restaurant / Cafe,1970s,1972,40.7056213,-74.014353,"(M-1965-1989),(R-1965-1989)"
Town House,"108 E. 38th St., Manhattan",Other,1970s,1974,40.7491356,-73.978899,
Trapazon,"372 W. 11th St., Greenwich Village",Other,1970s,1972,40.735189,-74.009565,"(SM),(*)"
Triangle,"34 9th Ave., Greenwich Village",Other,1970s,1972,40.7406773,-74.005495,"(SM),(*)"
Triangle,"34 9th Ave., Greenwich Village",Other,1970s,1973,40.7406773,-74.005495,(SM)
Triangle Ii At 14Th St.,"685 Hudson , Greenwich Village",Restaurant / Cafe,1970s,1978,40.7408416,-74.005353,"(R-1965-1989),(W-1972-1989),(SM),(*)"
Troubador,"1078 1st Ave., Manhattan",Restaurant / Cafe,1970s,1973,40.7593486,-73.961721,"(R-1965-1989),(*)"
Troubador,"1078 1st Ave., Manhattan",Restaurant / Cafe,1970s,1975,40.7593486,-73.961721,"(R-1965-1989),(*)"
Troubador,"1078 1st Ave., Manhattan",Restaurant / Cafe,1970s,1974,40.7593486,-73.961721,"(R-1965-1989),(*)"
Troubadour,"59 1st Ave., Manhattan",Restaurant / Cafe,1970s,1972,40.725133,-73.987434,"(R-1965-1989),(*)"
Trude Heller'S,Greenwich Village,Other,1970s,1977,40.734149,-73.999178,"(M-1965-1989),(D),(*)"
Trude Heller'S,Greenwich Village,Other,1970s,1975,40.734149,-73.999178,"(E),(D)"
Trude Heller'S,Greenwich Village,Other,1970s,1976,40.734149,-73.999178,"(E),(D),(*)"
Trysting Place,"120-31 83rd Ave., Kew Gardens",Other,1970s,1973,40.708745,-73.83136,(*)
Trysting Place,"120-31 83rd Ave., Kew Gardens",Other,1970s,1974,40.708745,-73.83136,(D)
Turnover,"105 W. 13th St., Greenwich Village",Other,1970s,1974,40.7369605,-73.997658,(D)
Turntable,"114 W. 45th St., Manhattan",Other,1970s,1975,40.756991,-73.983244,(D)
Tweleve West,"461 West St., Greenwich Village",Other,1970s,1979,40.7366531,-74.009687,"(*),(P-1965-1989),(D)"
Twelfth Night,"281 W. 12th St., Greenwich Village",Other,1970s,1974,40.7376831,-74.003764,
Twelve West,"461 West Street, Greenwich Village",Other,1970s,1977,40.7366531,-74.009687,"(*),(P-1965-1989),(D)"
Twelve West,"461 West St., Greenwich Village",Other,1970s,1978,40.7366531,-74.009687,"(P-1965-1989),(D)"
Twilight,"1463 3rd Ave., Uptown",Restaurant / Cafe,1970s,1978,40.776502,-73.955304,"(R-1965-1989),(*)"
Twilight,"1463 3rd Ave., Uptown",Other,1970s,1979,40.776502,-73.955304,
Twilight,"1463 3rd Ave., Uptown",Restaurant / Cafe,1970s,1977,40.776502,-73.955304,(R-1965-1989)
Two Twenty Club,"220 W. Houston, Greenwich Village",Other,1970s,1978,40.7287585,-74.004558,"(M-1965-1989),(R-1965-1989),(C-1965-1989),(AH),(*)"
Two Twenty Club,"220 W. Houston, Greenwich Village",Restaurant / Cafe,1970s,1979,40.7287585,-74.004558,"(M-1965-1989),(R-1965-1989),(C-1965-1989),(AH)"
Two Twenty West,"220 W. Houston, Greenwich Village",Other,1970s,1975,40.7287585,-74.004558,
Two Twenty West,"220 W. Houston, Greenwich Village",Restaurant / Cafe,1970s,1976,40.7287585,-74.004558,"(M-1965-1989),(R-1965-1989),(C-1965-1989),(AH)"
Two-Of-A-Kind,"2302 Jackson, Long Island City",Other,1970s,1973,40.7457013,-73.945512,(S-1965-2002)
Two-Twenty West,"220 W. Houston, Greenwich Village",Restaurant / Cafe,1970s,1977,40.7287585,-74.004558,"(M-1965-1989),(R-1965-1989),(C-1965-1989),(AH),(*)"
Ty'S,"114 Christopher St., Greenwich Village",Other,1970s,1978,40.7330387,-74.005299,"(W-1972-1989),(*)"
Ty'S,"114 Christopher St., Greenwich Village",Other,1970s,1979,40.7330387,-74.005299,"(W-1972-1989),(*)"
Ty'S,"114 Christopher Street, Greenwich Village",Other,1970s,1977,40.7330387,-74.005299,"(W-1972-1989),(*)"
Ty'S,"114 Christopher St., Greenwich Village",Other,1970s,1976,40.7330387,-74.005299,"(W-1972-1989),(*)"
Ty'S,"114 Christopher St., Greenwich Village",Other,1970s,1975,40.7330387,-74.005299,"(W-1972-1989),(SM),(*)"
Ty'S,Greenwich Village,Other,1970s,1974,40.733136,-74.005884,(SM)
Uncle Charlie'S,"1049 Lexington Ave., Manhattan",Other,1970s,1973,40.7720799,-73.960755,
Uncle Charlie'S,"1049 Lexington Ave., Manhattan",Other,1970s,1972,40.7720799,-73.960755,
Uncle Charlie'S North,"1049 Lexington Ave., Uptown",Other,1970s,1979,40.7720799,-73.960755,"(*),(YC)"
Uncle Charlie'S North,"1049 Lexington Ave., Uptown",Other,1970s,1978,40.7720799,-73.960755,"(YC),(*)"
Uncle Charlie'S North,"1049 Lexington Ave., Uptown",Other,1970s,1977,40.7720799,-73.960755,"(YC),(*)"
Uncle Charlie'S North,"1049 Lexington Ave., Manhattan",Other,1970s,1974,40.7720799,-73.960755,(*)
Uncle Charlie'S Restaurant,"542 3rd Ave., Midtown",Restaurant / Cafe,1970s,1979,40.7472189,-73.977393,"(R-1965-1989),(*)"
Uncle Charlie'S Restaurant,"542 3rd Avenue, Midtown",Restaurant / Cafe,1970s,1977,40.7472189,-73.977393,(*)
Uncle Charlie'S Restaurant,"542 3rd Ave., Midtown",Restaurant / Cafe,1970s,1978,40.7472189,-73.977393,(*)
Uncle Charlie'S South,"581 3rd Avenue, Midtown",Other,1970s,1977,40.7482465,-73.975981,"(YC),(PT),(*)"
Uncle Charlie'S South,"581 3rd Ave., Midtown",Other,1970s,1978,40.7482465,-73.975981,"(*),(YC),(PT)"
Uncle Charlie'S South,"581 3rd Ave., Manhattan",Other,1970s,1973,40.7482465,-73.975981,"(HIP),(YC),(D),(*)"
Uncle Charlie'S South,"581 3rd Ave., Midtown",Other,1970s,1979,40.7482465,-73.975981,"(*),(YC)"
Uncle Charlie'S South,"581 3rd Ave., Manhattan",Other,1970s,1974,40.7482465,-73.975981,"(YC),(*)"
